term,date,volume
Taylor Swift,2023-11-23,0.148
Taylor Swift,2023-11-24,0.1841
Taylor Swift,2023-11-25,0.1404
Taylor Swift,2023-11-26,0.1554
Taylor Swift,2023-11-27,0.3804
Taylor Swift,2023-11-28,0.3105
Taylor Swift,2023-11-29,0.3601
Taylor Swift,2023-11-30,0.3947
Taylor Swift,2023-12-01,0.3893
Taylor Swift,2023-12-02,0.1755
Taylor Swift,2023-12-03,0.3866
Taylor Swift,2023-12-04,0.4728
Taylor Swift,2023-12-05,0.3331
Taylor Swift,2023-12-06,0.6854
Taylor Swift,2023-12-07,0.8219
Taylor Swift,2023-12-08,0.3263
Taylor Swift,2023-12-09,0.4629
Taylor Swift,2023-12-10,0.2819
Taylor Swift,2023-12-11,0.4384
Taylor Swift,2023-12-12,0.2865
Taylor Swift,2023-12-13,0.3944
Taylor Swift,2023-12-14,0.3793
Taylor Swift,2023-12-15,0.379
Taylor Swift,2023-12-16,0.1369
Taylor Swift,2023-12-17,0.1511
Taylor Swift,2023-12-18,0.1955
Taylor Swift,2023-12-19,0.179
Taylor Swift,2023-12-20,0.2596
Taylor Swift,2023-12-21,0.2391
Taylor Swift,2023-12-22,0.2399
Taylor Swift,2023-12-23,0.2222
Taylor Swift,2023-12-24,0.242
Taylor Swift,2023-12-25,0.2614
Taylor Swift,2023-12-26,0.2956
Taylor Swift,2023-12-27,0.4092
Taylor Swift,2023-12-28,0.368
Taylor Swift,2023-12-29,0.2559
Taylor Swift,2023-12-30,0.2855
Taylor Swift,2023-12-31,0.4968
Taylor Swift,2024-01-01,0.2725
Taylor Swift,2024-01-02,0.263
Taylor Swift,2024-01-03,0.339
Taylor Swift,2024-01-04,0.2341
Taylor Swift,2024-01-05,0.1719
Taylor Swift,2024-01-06,0.1781
Taylor Swift,2024-01-07,0.3262
Taylor Swift,2024-01-08,1.1576
Taylor Swift,2024-01-09,0.2746
Taylor Swift,2024-01-10,0.4351
Taylor Swift,2024-01-11,0.2066
Taylor Swift,2024-01-12,0.2643
Taylor Swift,2024-01-13,0.2761
Taylor Swift,2024-01-14,0.3879
Taylor Swift,2024-01-15,0.152
Taylor Swift,2024-01-16,0.1892
Taylor Swift,2024-01-17,0.2399
Taylor Swift,2024-01-18,0.277
Taylor Swift,2024-01-19,0.1967
Taylor Swift,2024-01-20,0.1457
Taylor Swift,2024-01-21,0.3214
Taylor Swift,2024-01-22,0.6309
Taylor Swift,2024-01-23,0.228
Taylor Swift,2024-01-24,0.2616
Taylor Swift,2024-01-25,0.3762
Taylor Swift,2024-01-26,0.4492
Taylor Swift,2024-01-27,0.4177
Taylor Swift,2024-01-28,0.2935
Taylor Swift,2024-01-29,0.754
Taylor Swift,2024-01-30,0.7313
Taylor Swift,2024-01-31,0.6924
Taylor Swift,2024-02-01,0.6331
Taylor Swift,2024-02-02,0.5948
Taylor Swift,2024-02-03,0.5241
Taylor Swift,2024-02-04,0.6402
Taylor Swift,2024-02-05,1.9748
Taylor Swift,2024-02-06,0.9311
Taylor Swift,2024-02-07,0.7615
Taylor Swift,2024-02-08,0.7918
Taylor Swift,2024-02-09,0.6785
Taylor Swift,2024-02-10,0.8162
Taylor Swift,2024-02-11,1.1731
Taylor Swift,2024-02-12,1.5765
Taylor Swift,2024-02-13,0.9122
Taylor Swift,2024-02-14,0.6612
Taylor Swift,2024-02-15,0.5505
Taylor Swift,2024-02-16,0.6682
Taylor Swift,2024-02-17,0.3708
Taylor Swift,2024-02-18,0.3054
Taylor Swift,2024-02-19,0.4578
Taylor Swift,2024-02-20,0.5067
Taylor Swift,2024-02-21,0.6078
Taylor Swift,2024-02-22,0.3579
Taylor Swift,2024-02-23,0.411
Taylor Swift,2024-02-24,0.377
Taylor Swift,2024-02-25,0.2689
Taylor Swift,2024-02-26,0.4541
Taylor Swift,2024-02-27,0.6149
Taylor Swift,2024-02-28,0.3574
Taylor Swift,2024-02-29,0.2639
Taylor Swift,2024-03-01,0.2493
Taylor Swift,2024-03-02,0.2348
Taylor Swift,2024-03-03,0.4334
Taylor Swift,2024-03-04,0.3571
Taylor Swift,2024-03-05,0.4511
Taylor Swift,2024-03-06,0.3464
Taylor Swift,2024-03-07,0.2704
Taylor Swift,2024-03-08,0.2498
Taylor Swift,2024-03-09,0.208
Taylor Swift,2024-03-10,0.1398
Taylor Swift,2024-03-11,0.2536
Taylor Swift,2024-03-12,0.5563
Taylor Swift,2024-03-13,0.1619
Taylor Swift,2024-03-14,0.1221
Taylor Swift,2024-03-15,0.2047
Taylor Swift,2024-03-16,0.1875
Taylor Swift,2024-03-17,0.1173
Taylor Swift,2024-03-18,0.191
Taylor Swift,2024-03-19,0.1957
Taylor Swift,2024-03-20,0.1914
Taylor Swift,2024-03-21,0.2157
Taylor Swift,2024-03-22,0.1648
Taylor Swift,2024-03-23,0.1151
Taylor Swift,2024-03-24,0.1214
Taylor Swift,2024-03-25,0.187
Taylor Swift,2024-03-26,0.1579
Taylor Swift,2024-03-27,0.2073
Taylor Swift,2024-03-28,0.1906
Taylor Swift,2024-03-29,0.1942
Taylor Swift,2024-03-30,0.0812
Taylor Swift,2024-03-31,0.0622
Taylor Swift,2024-04-01,0.1708
Taylor Swift,2024-04-02,0.5398
Taylor Swift,2024-04-03,0.4002
Taylor Swift,2024-04-04,0.1687
Taylor Swift,2024-04-05,0.1439
Taylor Swift,2024-04-06,0.1293
Taylor Swift,2024-04-07,0.0676
Taylor Swift,2024-04-08,0.1463
Taylor Swift,2024-04-09,0.2
Taylor Swift,2024-04-10,0.2269
Taylor Swift,2024-04-11,0.1948
Taylor Swift,2024-04-12,0.2981
Taylor Swift,2024-04-13,0.2962
Taylor Swift,2024-04-14,0.3323
Taylor Swift,2024-04-15,0.3292
Taylor Swift,2024-04-16,0.3128
Taylor Swift,2024-04-17,0.4459
Taylor Swift,2024-04-18,0.3248
Taylor Swift,2024-04-19,1.1677
Taylor Swift,2024-04-20,0.8412
Taylor Swift,2024-04-21,0.2752
Taylor Swift,2024-04-22,0.3347
Taylor Swift,2024-04-23,0.3247
Taylor Swift,2024-04-24,0.3459
Taylor Swift,2024-04-25,0.3653
Taylor Swift,2024-04-26,0.2431
Taylor Swift,2024-04-27,0.3144
Taylor Swift,2024-04-28,0.147
Taylor Swift,2024-04-29,0.3701
Taylor Swift,2024-04-30,0.2494
Taylor Swift,2024-05-01,0.2624
Taylor Swift,2024-05-02,0.2973
Taylor Swift,2024-05-03,0.2183
Taylor Swift,2024-05-04,0.168
Taylor Swift,2024-05-05,0.1426
Taylor Swift,2024-05-06,0.184
Taylor Swift,2024-05-07,0.2955
Taylor Swift,2024-05-08,0.2752
Taylor Swift,2024-05-09,0.3752
Taylor Swift,2024-05-10,0.2629
Taylor Swift,2024-05-11,0.1661
Taylor Swift,2024-05-12,0.1373
Taylor Swift,2024-05-13,0.2328
Taylor Swift,2024-05-14,0.3233
Taylor Swift,2024-05-15,0.1921
Taylor Swift,2024-05-16,0.3094
Taylor Swift,2024-05-17,0.3409
Taylor Swift,2024-05-18,0.1225
Taylor Swift,2024-05-19,0.1338
Taylor Swift,2024-05-20,0.2235
Taylor Swift,2024-05-21,0.1971
Taylor Swift,2024-05-22,0.3017
Taylor Swift,2024-05-23,0.4527
Taylor Swift,2024-05-24,0.3214
Taylor Swift,2024-05-25,0.1345
Taylor Swift,2024-05-26,0.0905
Taylor Swift,2024-05-27,0.1217
Taylor Swift,2024-05-28,0.1744
Taylor Swift,2024-05-29,0.1582
Taylor Swift,2024-05-30,0.1899
Taylor Swift,2024-05-31,0.1678
Taylor Swift,2024-06-01,0.2339
Taylor Swift,2024-06-02,0.1559
Taylor Swift,2024-06-03,0.2185
Taylor Swift,2024-06-04,0.1528
Taylor Swift,2024-06-05,0.2945
Taylor Swift,2024-06-06,0.2044
Taylor Swift,2024-06-07,0.3506
Taylor Swift,2024-06-08,0.2145
Taylor Swift,2024-06-09,0.185
Taylor Swift,2024-06-10,0.2136
Taylor Swift,2024-06-11,0.2279
Taylor Swift,2024-06-12,0.2953
Taylor Swift,2024-06-13,0.4378
Taylor Swift,2024-06-14,0.3472
Taylor Swift,2024-06-15,0.3246
Taylor Swift,2024-06-16,0.2077
Taylor Swift,2024-06-17,0.3051
Taylor Swift,2024-06-18,0.3041
Taylor Swift,2024-06-19,0.2173
Taylor Swift,2024-06-20,0.308
Taylor Swift,2024-06-21,0.4867
Taylor Swift,2024-06-22,0.6088
Taylor Swift,2024-06-23,0.4798
Taylor Swift,2024-06-24,0.8032
Taylor Swift,2024-06-25,0.4192
Taylor Swift,2024-06-26,0.3972
Taylor Swift,2024-06-27,0.2446
Taylor Swift,2024-06-28,0.3389
Taylor Swift,2024-06-29,0.179
Taylor Swift,2024-06-30,0.3709
Taylor Swift,2024-07-01,0.3562
Taylor Swift,2024-07-02,0.4311
Taylor Swift,2024-07-03,0.4476
Taylor Swift,2024-07-04,0.1537
Taylor Swift,2024-07-05,0.2343
Taylor Swift,2024-07-06,0.098
Taylor Swift,2024-07-07,0.1161
Taylor Swift,2024-07-08,0.1609
Taylor Swift,2024-07-09,0.1139
Taylor Swift,2024-07-10,0.2663
Taylor Swift,2024-07-11,0.1971
Taylor Swift,2024-07-12,0.2103
Taylor Swift,2024-07-13,0.162
Taylor Swift,2024-07-14,0.1642
Taylor Swift,2024-07-15,0.2038
Taylor Swift,2024-07-16,0.1588
Taylor Swift,2024-07-17,0.2008
Taylor Swift,2024-07-18,0.1999
Taylor Swift,2024-07-19,0.184
Taylor Swift,2024-07-20,0.133
Taylor Swift,2024-07-21,0.1
Taylor Swift,2024-07-22,0.2289
Taylor Swift,2024-07-23,0.2623
Taylor Swift,2024-07-24,0.2688
Taylor Swift,2024-07-25,0.247
Taylor Swift,2024-07-26,0.3037
Taylor Swift,2024-07-27,0.1592
Taylor Swift,2024-07-28,0.1684
Taylor Swift,2024-07-29,0.5402
Taylor Swift,2024-07-30,0.8221
Taylor Swift,2024-07-31,0.6928
Taylor Swift,2024-08-01,0.6318
Taylor Swift,2024-08-02,0.488
Taylor Swift,2024-08-03,0.6389
Taylor Swift,2024-08-04,0.4854
Taylor Swift,2024-08-05,0.4063
Taylor Swift,2024-08-06,0.4919
Taylor Swift,2024-08-07,0.7732
Taylor Swift,2024-08-08,1.1393
Taylor Swift,2024-08-09,0.7687
Taylor Swift,2024-08-10,0.3635
Taylor Swift,2024-08-11,0.4196
Taylor Swift,2024-08-12,0.4297
Taylor Swift,2024-08-13,0.2812
Taylor Swift,2024-08-14,0.2953
Taylor Swift,2024-08-15,0.3662
Taylor Swift,2024-08-16,0.3462
Taylor Swift,2024-08-17,0.265
Taylor Swift,2024-08-18,0.1468
Taylor Swift,2024-08-19,0.3176
Taylor Swift,2024-08-20,0.6176
Taylor Swift,2024-08-21,0.4553
Taylor Swift,2024-08-22,0.7003
Taylor Swift,2024-08-23,0.4578
Taylor Swift,2024-08-24,0.2216
Taylor Swift,2024-08-25,0.2182
Taylor Swift,2024-08-26,0.2532
Taylor Swift,2024-08-27,0.2859
Taylor Swift,2024-08-28,0.3103
Taylor Swift,2024-08-29,0.3454
Taylor Swift,2024-08-30,0.2666
Taylor Swift,2024-08-31,0.481
Taylor Swift,2024-09-01,0.146
Taylor Swift,2024-09-02,0.1275
Taylor Swift,2024-09-03,0.1259
Taylor Swift,2024-09-04,0.3253
Taylor Swift,2024-09-05,0.1938
Taylor Swift,2024-09-06,0.3954
Taylor Swift,2024-09-07,0.2312
Taylor Swift,2024-09-08,0.2364
Taylor Swift,2024-09-09,0.3016
Taylor Swift,2024-09-10,0.1654
Taylor Swift,2024-09-11,1.2913
Taylor Swift,2024-09-12,1.1165
Taylor Swift,2024-09-13,0.3797
Taylor Swift,2024-09-14,0.3292
Taylor Swift,2024-09-15,0.3974
Taylor Swift,2024-09-16,0.42
Taylor Swift,2024-09-17,0.2693
Taylor Swift,2024-09-18,0.3896
Taylor Swift,2024-09-19,0.3037
Taylor Swift,2024-09-20,0.2138
Taylor Swift,2024-09-21,0.2482
Taylor Swift,2024-09-22,0.1356
Taylor Swift,2024-09-23,0.1738
Taylor Swift,2024-09-24,0.1009
Taylor Swift,2024-09-25,0.1416
Taylor Swift,2024-09-26,0.1724
Taylor Swift,2024-09-27,0.1733
Taylor Swift,2024-09-28,0.1067
Taylor Swift,2024-09-29,0.2205
Taylor Swift,2024-09-30,0.1947
Taylor Swift,2024-10-01,0.1948
Taylor Swift,2024-10-02,0.3674
Taylor Swift,2024-10-03,0.241
Taylor Swift,2024-10-04,0.2075
Taylor Swift,2024-10-05,0.1187
Taylor Swift,2024-10-06,0.3284
Taylor Swift,2024-10-07,0.3214
Taylor Swift,2024-10-08,0.3041
Taylor Swift,2024-10-09,0.2926
Taylor Swift,2024-10-10,0.4218
Taylor Swift,2024-10-11,0.3411
Taylor Swift,2024-10-12,0.15
Taylor Swift,2024-10-13,0.2985
Taylor Swift,2024-10-14,0.234
Taylor Swift,2024-10-15,0.3713
Taylor Swift,2024-10-16,0.3741
Taylor Swift,2024-10-17,0.139
Taylor Swift,2024-10-18,0.1492
Taylor Swift,2024-10-19,0.1202
Taylor Swift,2024-10-20,0.1935
Taylor Swift,2024-10-21,0.238
Taylor Swift,2024-10-22,0.1933
Taylor Swift,2024-10-23,0.318
Taylor Swift,2024-10-24,0.2131
Taylor Swift,2024-10-25,0.3381
Taylor Swift,2024-10-26,0.2113
Taylor Swift,2024-10-27,0.1538
Taylor Swift,2024-10-28,0.334
Taylor Swift,2024-10-29,0.3247
Taylor Swift,2024-10-30,0.3278
Taylor Swift,2024-10-31,0.2262
Taylor Swift,2024-11-01,0.4778
Taylor Swift,2024-11-02,0.3102
Taylor Swift,2024-11-03,0.2343
Taylor Swift,2024-11-04,0.2758
Taylor Swift,2024-11-05,0.3957
Taylor Swift,2024-11-06,0.3094
Taylor Swift,2024-11-07,0.1886
Taylor Swift,2024-11-08,0.293
Taylor Swift,2024-11-09,0.2507
Taylor Swift,2024-11-10,0.2897
Taylor Swift,2024-11-11,0.4163
Taylor Swift,2024-11-12,0.2732
Taylor Swift,2024-11-13,0.2192
Taylor Swift,2024-11-14,0.2062
Taylor Swift,2024-11-15,0.3357
Taylor Swift,2024-11-16,0.1654
Taylor Swift,2024-11-17,0.1317
Taylor Swift,2024-11-18,0.2484
Taylor Swift,2024-11-19,0.2183
Taylor Swift,2024-11-20,0.1924
Taylor Swift,2024-11-21,0.1704
Taylor Swift,2024-11-22,0.2533
Taylor Swift,2024-11-23,0.3403
Taylor Swift,2024-11-24,0.2201
Taylor Swift,2024-11-25,0.197
Taylor Swift,2024-11-26,0.2943
Taylor Swift,2024-11-27,0.1626
Taylor Swift,2024-11-28,0.171
Taylor Swift,2024-11-29,0.3242
Taylor Swift,2024-11-30,0.2313
Taylor Swift,2024-12-01,0.0653
Taylor Swift,2024-12-02,0.1803
Taylor Swift,2024-12-03,0.2566
Taylor Swift,2024-12-04,0.5171
Taylor Swift,2024-12-05,0.6641
Taylor Swift,2024-12-06,0.3254
Taylor Swift,2024-12-07,0.2435
Taylor Swift,2024-12-08,0.1844
Taylor Swift,2024-12-09,0.6097
Taylor Swift,2024-12-10,0.381
Taylor Swift,2024-12-11,0.2169
Taylor Swift,2024-12-12,0.519
Taylor Swift,2024-12-13,0.513
Taylor Swift,2024-12-14,0.2315
Taylor Swift,2024-12-15,0.1086
Taylor Swift,2024-12-16,0.2062
Taylor Swift,2024-12-17,0.1571
Taylor Swift,2024-12-18,0.2012
Taylor Swift,2024-12-19,0.2643
Taylor Swift,2024-12-20,0.1904
Taylor Swift,2024-12-21,0.134
Taylor Swift,2024-12-22,0.1143
Taylor Swift,2024-12-23,0.248
Taylor Swift,2024-12-24,0.158
Taylor Swift,2024-12-25,0.1303
Taylor Swift,2024-12-26,0.1647
Taylor Swift,2024-12-27,0.2477
Taylor Swift,2024-12-28,0.1382
Taylor Swift,2024-12-29,0.2054
Taylor Swift,2024-12-30,0.2446
Taylor Swift,2024-12-31,0.282
Taylor Swift,2025-01-01,0.2569
Taylor Swift,2025-01-02,0.2132
Taylor Swift,2025-01-03,0.1129
Taylor Swift,2025-01-04,0.1
Taylor Swift,2025-01-05,0.0637
Taylor Swift,2025-01-06,0.2066
Taylor Swift,2025-01-07,0.059
Taylor Swift,2025-01-08,0.111
Taylor Swift,2025-01-09,0.1571
Taylor Swift,2025-01-10,0.1686
Taylor Swift,2025-01-11,0.1267
Taylor Swift,2025-01-12,0.0324
Taylor Swift,2025-01-13,0.2128
Taylor Swift,2025-01-14,0.1077
Taylor Swift,2025-01-15,0.1504
Taylor Swift,2025-01-16,0.1908
Taylor Swift,2025-01-17,0.3107
Taylor Swift,2025-01-18,0.2121
Taylor Swift,2025-01-19,0.2573
Taylor Swift,2025-01-20,0.3142
Taylor Swift,2025-01-21,0.3161
Taylor Swift,2025-01-22,0.3
Taylor Swift,2025-01-23,0.3516
Taylor Swift,2025-01-24,0.313
Taylor Swift,2025-01-25,0.1123
Taylor Swift,2025-01-26,0.184
Taylor Swift,2025-01-27,0.3845
Taylor Swift,2025-01-28,0.2175
Taylor Swift,2025-01-29,0.2472
Taylor Swift,2025-01-30,0.267
Taylor Swift,2025-01-31,0.2573
Taylor Swift,2025-02-01,0.1423
Taylor Swift,2025-02-02,0.3932
Taylor Swift,2025-02-03,1.3998
Taylor Swift,2025-02-04,0.2387
Taylor Swift,2025-02-05,0.264
Taylor Swift,2025-02-06,0.2201
Taylor Swift,2025-02-07,0.2513
Taylor Swift,2025-02-08,0.2795
Taylor Swift,2025-02-09,0.3582
Taylor Swift,2025-02-10,0.9618
Taylor Swift,2025-02-11,0.3295
Taylor Swift,2025-02-12,0.2142
Taylor Swift,2025-02-13,0.0936
Taylor Swift,2025-02-14,0.1061
Taylor Swift,2025-02-15,0.0674
Taylor Swift,2025-02-16,0.0926
Taylor Swift,2025-02-17,0.0933
Taylor Swift,2025-02-18,0.0966
Taylor Swift,2025-02-19,0.0741
Taylor Swift,2025-02-20,0.1453
Taylor Swift,2025-02-21,0.1101
Taylor Swift,2025-02-22,0.0538
Taylor Swift,2025-02-23,0.0489
Taylor Swift,2025-02-24,0.1984
Taylor Swift,2025-02-25,0.0867
Taylor Swift,2025-02-26,0.2038
Taylor Swift,2025-02-27,0.0457
Taylor Swift,2025-02-28,0.1062
Taylor Swift,2025-03-01,0.0927
Taylor Swift,2025-03-02,0.0615
Taylor Swift,2025-03-03,0.0592
Taylor Swift,2025-03-04,0.1073
Taylor Swift,2025-03-05,0.1313
Taylor Swift,2025-03-06,0.1038
Taylor Swift,2025-03-07,0.0934
Taylor Swift,2025-03-08,0.0614
Taylor Swift,2025-03-09,0.0376
Taylor Swift,2025-03-10,0.1495
Taylor Swift,2025-03-11,0.1816
Taylor Swift,2025-03-12,0.0614
Taylor Swift,2025-03-13,0.0864
Taylor Swift,2025-03-14,0.2655
Taylor Swift,2025-03-15,0.0639
Taylor Swift,2025-03-16,0.0747
Taylor Swift,2025-03-17,0.0591
Taylor Swift,2025-03-18,0.6259
Taylor Swift,2025-03-19,0.0882
Taylor Swift,2025-03-20,0.1962
Taylor Swift,2025-03-21,0.1084
Taylor Swift,2025-03-22,0.065
Taylor Swift,2025-03-23,0.1957
Taylor Swift,2025-03-24,0.179
Taylor Swift,2025-03-25,0.0718
Taylor Swift,2025-03-26,0.0889
Taylor Swift,2025-03-27,0.157
Taylor Swift,2025-03-28,0.0775
Taylor Swift,2025-03-29,0.0891
Taylor Swift,2025-03-30,0.0288
Taylor Swift,2025-03-31,0.0795
Taylor Swift,2025-04-01,0.103
Taylor Swift,2025-04-02,0.1435
Taylor Swift,2025-04-03,0.1748
Taylor Swift,2025-04-04,0.1166
Taylor Swift,2025-04-05,0.0338
Taylor Swift,2025-04-06,0.0269
Taylor Swift,2025-04-07,0.1566
Taylor Swift,2025-04-08,0.0848
Taylor Swift,2025-04-09,0.1095
Taylor Swift,2025-04-10,0.0824
Taylor Swift,2025-04-11,0.125
Taylor Swift,2025-04-12,0.0816
Taylor Swift,2025-04-13,0.0562
Taylor Swift,2025-04-14,0.1304
Taylor Swift,2025-04-15,0.1548
Taylor Swift,2025-04-16,0.0972
Taylor Swift,2025-04-17,0.088
Taylor Swift,2025-04-18,0.2152
Taylor Swift,2025-04-19,0.1032
Taylor Swift,2025-04-20,0.0781
Taylor Swift,2025-04-21,0.0697
Taylor Swift,2025-04-22,0.0629
Taylor Swift,2025-04-23,0.1299
Taylor Swift,2025-04-24,0.1087
Taylor Swift,2025-04-25,0.0893
Taylor Swift,2025-04-26,0.1198
Taylor Swift,2025-04-27,0.1698
Taylor Swift,2025-04-28,0.1554
Taylor Swift,2025-04-29,0.1858
Taylor Swift,2025-04-30,0.1846
Taylor Swift,2025-05-01,0.1012
Taylor Swift,2025-05-02,0.0579
Taylor Swift,2025-05-03,0.0578
Taylor Swift,2025-05-04,0.1576
Taylor Swift,2025-05-05,0.1029
Taylor Swift,2025-05-06,0.1248
Taylor Swift,2025-05-07,0.0652
Taylor Swift,2025-05-08,0.0876
Taylor Swift,2025-05-09,0.1161
Taylor Swift,2025-05-10,0.215
Taylor Swift,2025-05-11,0.1137
Taylor Swift,2025-05-12,0.2621
Taylor Swift,2025-05-13,0.1797
Taylor Swift,2025-05-14,0.1013
Taylor Swift,2025-05-15,0.1435
Taylor Swift,2025-05-16,0.1588
Taylor Swift,2025-05-17,0.0842
Taylor Swift,2025-05-18,0.0724
Taylor Swift,2025-05-19,0.1006
Taylor Swift,2025-05-20,0.1793
Taylor Swift,2025-05-21,0.1595
Taylor Swift,2025-05-22,0.1988
Taylor Swift,2025-05-23,0.1616
Taylor Swift,2025-05-24,0.0651
Taylor Swift,2025-05-25,0.0969
Taylor Swift,2025-05-26,0.092
Taylor Swift,2025-05-27,0.1062
Taylor Swift,2025-05-28,0.1186
Taylor Swift,2025-05-29,0.0762
Taylor Swift,2025-05-30,0.2588
Taylor Swift,2025-05-31,0.1806
Taylor Swift,2025-06-01,0.0991
Taylor Swift,2025-06-02,0.1737
Taylor Swift,2025-06-03,0.0867
Taylor Swift,2025-06-04,0.2666
Taylor Swift,2025-06-05,0.1036
Taylor Swift,2025-06-06,0.0834
Taylor Swift,2025-06-07,0.0557
Taylor Swift,2025-06-08,0.0891
Taylor Swift,2025-06-09,0.1495
Taylor Swift,2025-06-10,0.1812
Taylor Swift,2025-06-11,0.1627
Taylor Swift,2025-06-12,0.0869
Taylor Swift,2025-06-13,0.2977
Taylor Swift,2025-06-14,0.1383
Taylor Swift,2025-07-02,0.0578
Taylor Swift,2025-07-03,0.1504
Taylor Swift,2025-07-04,0.0427
Taylor Swift,2025-07-05,0.0345
Taylor Swift,2025-07-06,0.0119
Taylor Swift,2025-07-07,0.0955
Taylor Swift,2025-07-08,0.0843
Taylor Swift,2025-07-09,0.1003
Taylor Swift,2025-07-10,0.0742
Taylor Swift,2025-07-11,0.1257
Taylor Swift,2025-07-12,0.0439
Taylor Swift,2025-07-13,0.045
Taylor Swift,2025-07-14,0.0635
Taylor Swift,2025-07-15,0.1109
Taylor Swift,2025-07-16,0.1479
Taylor Swift,2025-07-17,0.1545
Taylor Swift,2025-07-18,0.094
Taylor Swift,2025-07-19,0.0574
Taylor Swift,2025-07-20,0.1085
Taylor Swift,2025-07-21,0.0983
Taylor Swift,2025-07-22,0.1257
Taylor Swift,2025-07-23,0.1118
Taylor Swift,2025-07-24,0.196
Taylor Swift,2025-07-25,0.3126
Taylor Swift,2025-07-26,0.0984
Taylor Swift,2025-07-27,0.0481
Taylor Swift,2025-07-28,0.1977
Taylor Swift,2025-07-29,0.2876
Taylor Swift,2025-07-30,0.0685
Taylor Swift,2025-07-31,0.1858
Taylor Swift,2025-08-01,0.1777
Taylor Swift,2025-08-02,0.0614
Taylor Swift,2025-08-03,0.1437
Taylor Swift,2025-08-04,0.0577
Taylor Swift,2025-08-05,0.3033
Taylor Swift,2025-08-06,0.2334
Taylor Swift,2025-08-07,0.1581
Taylor Swift,2025-08-08,0.1333
Taylor Swift,2025-08-09,0.0596
Taylor Swift,2025-08-10,0.0632
Taylor Swift,2025-08-11,0.1333
Taylor Swift,2025-08-12,0.8422
Taylor Swift,2025-08-13,0.7131
Taylor Swift,2025-08-14,0.8978
Taylor Swift,2025-08-15,0.3969
Taylor Swift,2025-08-16,0.2125
Taylor Swift,2025-08-17,0.0764
Taylor Swift,2025-08-18,0.3234
Taylor Swift,2025-08-19,0.3413
Taylor Swift,2025-08-20,0.193
Taylor Swift,2025-08-21,0.1098
Taylor Swift,2025-08-22,0.1565
Taylor Swift,2025-08-23,0.082
Taylor Swift,2025-08-24,0.0635
Taylor Swift,2025-08-25,0.3707
Taylor Swift,2025-08-26,0.6754
Taylor Swift,2025-08-27,1.2334
Taylor Swift,2025-08-28,0.5282
Taylor Swift,2025-08-29,0.493
Taylor Swift,2025-08-30,0.2532
Taylor Swift,2025-08-31,0.1454
Taylor Swift,2025-09-01,0.0989
Taylor Swift,2025-09-02,0.2639
Taylor Swift,2025-09-03,0.5534
Taylor Swift,2025-09-04,0.3484
Taylor Swift,2025-09-05,0.1861
Taylor Swift,2025-09-06,0.1117
Taylor Swift,2025-09-07,0.1304
Taylor Swift,2025-09-08,0.3193
Taylor Swift,2025-09-09,0.2443
Taylor Swift,2025-09-10,0.1482
Taylor Swift,2025-09-11,0.1312
Taylor Swift,2025-09-12,0.1425
Taylor Swift,2025-09-13,0.2081
Taylor Swift,2025-09-14,0.067
Taylor Swift,2025-09-15,0.2085
Taylor Swift,2025-09-16,0.1798
Taylor Swift,2025-09-17,0.2591
Taylor Swift,2025-09-18,0.1677
Taylor Swift,2025-09-19,0.2356
Taylor Swift,2025-09-20,0.1968
Taylor Swift,2025-09-21,0.1701
Taylor Swift,2025-09-22,0.2286
Taylor Swift,2025-09-23,0.248
Taylor Swift,2025-09-24,0.0914
Taylor Swift,2025-09-25,0.161
Taylor Swift,2025-09-26,0.1933
Taylor Swift,2025-09-27,0.1679
Taylor Swift,2025-09-28,0.2897
Taylor Swift,2025-09-29,0.3927
Taylor Swift,2025-09-30,0.297
Taylor Swift,2025-10-01,0.2936
Taylor Swift,2025-10-02,0.3617
Taylor Swift,2025-10-03,1.1094
Taylor Swift,2025-10-04,0.5676
Taylor Swift,2025-10-05,0.2859
Taylor Swift,2025-10-06,0.538
Taylor Swift,2025-10-07,0.6791
Taylor Swift,2025-10-08,0.5271
Taylor Swift,2025-10-09,0.2884
Taylor Swift,2025-10-10,0.2665
Taylor Swift,2025-10-11,0.2193
Taylor Swift,2025-10-12,0.0708
Taylor Swift,2025-10-13,0.3798
Taylor Swift,2025-10-14,0.2583
Taylor Swift,2025-10-15,0.1081
Taylor Swift,2025-10-16,0.159
Taylor Swift,2025-10-17,0.1325
Taylor Swift,2025-10-18,0.1237
Taylor Swift,2025-10-19,0.1187
Taylor Swift,2025-10-20,0.1801
Taylor Swift,2025-10-21,0.1826
Taylor Swift,2025-10-22,0.1445
Taylor Swift,2025-10-23,0.1534
Taylor Swift,2025-10-24,0.1677
Taylor Swift,2025-10-25,0.0686
Taylor Swift,2025-10-26,0.0457
Taylor Swift,2025-10-27,0.1413
Taylor Swift,2025-10-28,0.191
Taylor Swift,2025-10-29,0.25
Taylor Swift,2025-10-30,0.1499
Taylor Swift,2025-10-31,0.1485
Taylor Swift,2025-11-01,0.0776
Taylor Swift,2025-11-02,0.0827
Taylor Swift,2025-11-03,0.1442
Taylor Swift,2025-11-04,0.1523
Taylor Swift,2025-11-05,0.1001
Taylor Swift,2025-11-06,0.1747
Taylor Swift,2025-11-07,0.1535
Taylor Swift,2025-11-08,0.1454
Taylor Swift,2025-11-09,0.0922
Taylor Swift,2025-11-10,0.1409
Taylor Swift,2025-11-11,0.1231
